feedback_id,user_id,session_id,feedback_date,journey_stage,rating,source,feedback_text,feedback_text_clean,sentiment_score,sentiment_label,theme_navigation,theme_pricing,theme_performance,theme_product_value
F00976,U0424,S00637,2026-03-12,browse,3,post_session_survey,The app worked fine but did not stand out,the app worked fine but did not stand out,0,neutral,0,0,0,0
F00977,U0440,S01426,2026-03-15,browse,3,post_session_survey,Some parts were useful but others were average,some parts were useful but others were average,1,positive,0,0,0,1
F00978,U0514,S00123,2026-03-19,browse,3,in_app,The app worked fine but did not stand out,the app worked fine but did not stand out,0,neutral,0,0,0,0
F00979,U0245,S01195,2026-03-04,entry,3,in_app,I looked through a few sections and then left,i looked through a few sections and then left,0,neutral,0,0,0,0
F00980,U0591,S01430,2026-03-17,entry,2,in_app,Loading felt too slow and made the experience frustrating,loading felt too slow and made the experience frustrating,-2,negative,0,0,1,0
F00981,U0701,S00809,2026-03-13,browse,3,post_session_survey,The pricing page was not easy to discover,the pricing page was not easy to discover,1,positive,0,1,0,0
F00982,U0736,S01846,2026-03-11,product_detail,1,post_session_survey,The menu layout was not intuitive for a first-time user,the menu layout was not intuitive for a first time user,-1,negative,1,0,0,0
F00983,U0591,S00262,2026-03-03,entry,1,in_app,The app was slow and laggy on my phone,the app was slow and laggy on my phone,-3,negative,0,0,1,0
F00984,U0268,S00183,2026-03-11,product_detail,2,in_app,The page response time felt slow on mobile,the page response time felt slow on mobile,-1,negative,0,0,1,0
F00985,U0612,S01743,2026-03-11,entry,2,post_session_survey,The menu layout was not intuitive for a first-time user,the menu layout was not intuitive for a first time user,-1,negative,1,0,0,0
F00986,U0756,S01193,2026-03-03,browse,2,post_session_survey,I kept clicking around and still could not find the pricing page,i kept clicking around and still could not find the pricing page,-1,negative,1,1,0,0
F00987,U0298,S01649,2026-03-08,product_detail,3,in_app,Pricing details were buried and took too many clicks to reach,pricing details were buried and took too many clicks to reach,-1,negative,0,1,0,0
F00988,U0518,S01050,2026-03-11,entry,2,in_app,The app was slow and laggy on my phone,the app was slow and laggy on my phone,-3,negative,0,0,1,0
F00989,U0215,S00601,2026-03-04,entry,5,in_app,The showroom experience felt interactive and fun,the showroom experience felt interactive and fun,2,positive,0,0,0,1
F00990,U0630,S01966,2026-03-12,browse,2,in_app,The page response time felt slow on mobile,the page response time felt slow on mobile,-1,negative,0,0,1,0
F00991,U0277,S01915,2026-03-11,application,4,in_app,The showroom experience felt interactive and fun,the showroom experience felt interactive and fun,2,positive,0,0,0,1
F00992,U0442,S01664,2026-03-02,browse,3,in_app,The app worked fine but did not stand out,the app worked fine but did not stand out,0,neutral,0,0,0,0
F00993,U0364,S00660,2026-03-20,browse,3,in_app,The app worked fine but did not stand out,the app worked fine but did not stand out,0,neutral,0,0,0,0
F00994,U0181,S01416,2026-03-18,browse,2,in_app,Loading felt too slow and made the experience frustrating,loading felt too slow and made the experience frustrating,-2,negative,0,0,1,0
F00995,U0540,S00873,2026-03-16,entry,1,post_session_survey,The app was slow and laggy on my phone,the app was slow and laggy on my phone,-3,negative,0,0,1,0
F00996,U0324,S00226,2026-03-09,entry,1,post_session_survey,I had trouble locating cost information quickly,i had trouble locating cost information quickly,-1,negative,0,1,0,0
F00997,U0419,S02203,2026-03-18,product_detail,4,post_session_survey,I could find the information I needed quickly,i could find the information i needed quickly,0,neutral,1,0,0,0
F00998,U0601,S00335,2026-03-05,entry,1,post_session_survey,Loading felt too slow and made the experience frustrating,loading felt too slow and made the experience frustrating,-2,negative,0,0,1,0
F00999,U0679,S02281,2026-03-20,browse,3,in_app,I found some information but did not continue further,i found some information but did not continue further,0,neutral,0,0,0,0
F01000,U0080,S01077,2026-03-10,entry,1,post_session_survey,The journey felt unclear and I was not sure where to go next,the journey felt unclear and i was not sure where to go next,0,neutral,1,0,0,1
