session_id,user_id,user_type,device_type,region,num_events,session_start_time,session_end_time,session_length_sec,viewed_3d_flag,viewed_specs_flag,viewed_pricing_flag,application_intent_flag,dropoff_stage
S00774,U0080,new,mobile,East,3,2026-03-12 01:35:46,2026-03-12 01:37:05,78,0,0,0,0,entry
S00775,U0327,returning,desktop,South,6,2026-03-09 04:48:11,2026-03-09 04:50:20,128,0,0,1,0,pricing
S00776,U0651,returning,mobile,South,4,2026-03-05 00:03:05,2026-03-05 00:03:57,51,0,0,0,0,browse
S00777,U0241,new,mobile,East,3,2026-03-18 15:36:23,2026-03-18 15:36:52,29,0,0,0,0,entry
S00778,U0520,new,mobile,West,3,2026-03-15 07:31:15,2026-03-15 07:32:05,50,0,0,0,0,entry
S00779,U0322,new,mobile,East,4,2026-03-09 21:33:17,2026-03-09 21:34:36,79,0,0,0,0,browse
S00780,U0684,new,desktop,West,3,2026-03-07 05:00:28,2026-03-07 05:01:49,81,0,0,0,0,entry
S00781,U0690,new,desktop,South,3,2026-03-15 09:59:09,2026-03-15 09:59:26,17,0,0,0,0,entry
S00782,U0015,new,mobile,East,3,2026-03-01 11:30:01,2026-03-01 11:30:19,18,0,0,0,0,entry
S00783,U0296,returning,mobile,South,4,2026-03-11 18:49:54,2026-03-11 18:51:12,77,0,0,0,0,browse
S00784,U0024,returning,mobile,South,5,2026-03-12 12:21:21,2026-03-12 12:22:39,77,0,0,0,0,product_detail
S00785,U0344,returning,mobile,East,3,2026-03-11 05:10:31,2026-03-11 05:11:18,46,0,0,0,0,entry
S00786,U0572,new,mobile,West,7,2026-03-16 02:48:21,2026-03-16 02:51:14,172,1,1,0,0,product_detail
S00787,U0657,new,desktop,East,5,2026-03-07 20:41:19,2026-03-07 20:42:31,72,0,0,0,0,product_detail
S00788,U0207,new,desktop,North,3,2026-03-05 20:21:44,2026-03-05 20:22:41,57,0,0,0,0,entry
S00789,U0234,returning,mobile,East,4,2026-03-09 16:30:16,2026-03-09 16:31:22,66,0,0,0,0,browse
S00790,U0163,returning,mobile,East,4,2026-03-14 07:18:50,2026-03-14 07:20:16,85,0,0,0,0,browse
S00791,U0364,returning,mobile,East,3,2026-03-06 16:36:33,2026-03-06 16:36:41,7,0,0,0,0,entry
S00792,U0780,returning,mobile,East,6,2026-03-03 16:19:50,2026-03-03 16:22:03,133,1,0,0,0,product_detail
S00793,U0698,returning,desktop,South,7,2026-03-18 13:30:22,2026-03-18 13:32:50,148,0,1,1,0,pricing
S00794,U0626,returning,desktop,South,4,2026-03-12 06:27:40,2026-03-12 06:28:12,31,0,0,0,0,browse
S00795,U0121,returning,desktop,North,4,2026-03-08 01:16:03,2026-03-08 01:17:25,81,0,0,0,0,browse
S00796,U0169,new,mobile,North,4,2026-03-03 07:20:26,2026-03-03 07:20:48,22,0,0,0,0,browse
S00797,U0557,new,mobile,North,3,2026-03-05 03:19:50,2026-03-05 03:20:41,51,0,0,0,0,entry
S00798,U0084,new,mobile,East,5,2026-03-16 02:13:43,2026-03-16 02:15:05,81,0,0,0,0,product_detail
S00799,U0752,new,desktop,West,4,2026-03-03 18:18:43,2026-03-03 18:20:14,91,0,0,0,0,browse
S00800,U0115,new,mobile,East,4,2026-03-10 08:41:44,2026-03-10 08:43:33,109,0,0,0,0,browse
S00801,U0377,new,mobile,South,5,2026-03-03 17:51:36,2026-03-03 17:52:19,43,0,0,0,0,product_detail
S00802,U0061,returning,desktop,West,7,2026-03-15 08:08:13,2026-03-15 08:11:25,192,0,1,1,0,pricing
S00803,U0743,returning,mobile,North,5,2026-03-15 20:08:31,2026-03-15 20:09:57,85,0,0,0,0,product_detail
S00804,U0088,new,mobile,North,8,2026-03-10 23:35:25,2026-03-10 23:37:44,139,1,1,1,0,pricing
S00805,U0700,new,mobile,West,4,2026-03-19 15:07:04,2026-03-19 15:08:42,97,0,0,0,0,browse
S00806,U0320,new,desktop,East,8,2026-03-13 14:23:50,2026-03-13 14:27:10,200,1,1,1,0,pricing
S00807,U0773,new,mobile,North,4,2026-03-10 08:12:24,2026-03-10 08:13:59,95,0,0,0,0,browse
S00808,U0768,new,mobile,South,4,2026-03-01 06:47:01,2026-03-01 06:48:36,95,0,0,0,0,browse
S00809,U0701,returning,desktop,West,4,2026-03-13 00:50:41,2026-03-13 00:51:38,57,0,0,0,0,browse
S00810,U0125,new,mobile,West,3,2026-03-06 20:19:46,2026-03-06 20:20:32,45,0,0,0,0,entry
S00811,U0391,new,mobile,West,6,2026-03-13 07:18:27,2026-03-13 07:21:06,158,1,0,0,0,product_detail
S00812,U0022,new,mobile,South,4,2026-03-02 21:55:19,2026-03-02 21:57:04,105,0,0,0,0,browse
S00813,U0233,returning,mobile,East,9,2026-03-03 03:16:31,2026-03-03 03:19:48,196,1,1,1,1,application
S00814,U0575,new,mobile,East,3,2026-03-11 00:12:16,2026-03-11 00:13:01,44,0,0,0,0,entry
S00815,U0282,returning,mobile,East,4,2026-03-01 00:05:55,2026-03-01 00:07:29,94,0,0,0,0,browse
S00816,U0422,new,desktop,West,6,2026-03-08 09:26:28,2026-03-08 09:29:18,170,1,0,0,0,product_detail
S00817,U0264,returning,desktop,West,7,2026-03-09 19:39:44,2026-03-09 19:42:29,164,0,1,1,0,pricing
S00818,U0310,returning,mobile,West,3,2026-03-12 11:37:13,2026-03-12 11:38:12,59,0,0,0,0,entry
S00819,U0748,returning,desktop,East,7,2026-03-03 08:45:40,2026-03-03 08:47:59,139,0,1,1,0,pricing
S00820,U0019,new,desktop,South,4,2026-03-13 16:04:42,2026-03-13 16:05:25,43,0,0,0,0,browse
S00821,U0176,new,mobile,North,6,2026-03-12 22:51:24,2026-03-12 22:53:19,115,1,0,0,0,product_detail
S00822,U0204,new,desktop,West,5,2026-03-05 13:15:07,2026-03-05 13:16:37,89,0,0,0,0,product_detail
S00823,U0787,new,mobile,West,8,2026-03-18 09:33:33,2026-03-18 09:36:20,167,1,0,1,1,application
S00824,U0550,new,desktop,South,4,2026-03-12 02:26:51,2026-03-12 02:28:20,89,0,0,0,0,browse
S00825,U0610,new,mobile,South,3,2026-03-01 02:31:36,2026-03-01 02:32:20,44,0,0,0,0,entry
S00826,U0461,new,mobile,North,3,2026-03-11 12:07:49,2026-03-11 12:09:04,74,0,0,0,0,entry
S00827,U0551,returning,mobile,North,5,2026-03-19 23:00:46,2026-03-19 23:02:09,82,0,0,0,0,product_detail
S00828,U0230,new,desktop,South,3,2026-03-10 09:40:48,2026-03-10 09:42:12,83,0,0,0,0,entry
S00829,U0012,new,mobile,North,6,2026-03-13 05:39:55,2026-03-13 05:42:15,139,1,0,0,0,product_detail
S00830,U0704,returning,mobile,South,6,2026-03-09 07:43:47,2026-03-09 07:45:35,108,0,0,0,1,application
S00831,U0127,returning,mobile,West,3,2026-03-17 23:47:16,2026-03-17 23:48:15,59,0,0,0,0,entry
S00832,U0160,new,mobile,East,3,2026-03-08 14:51:58,2026-03-08 14:53:21,82,0,0,0,0,entry
S00833,U0180,returning,desktop,East,4,2026-03-05 21:01:34,2026-03-05 21:02:56,81,0,0,0,0,browse
S00834,U0515,new,mobile,South,4,2026-03-17 07:41:09,2026-03-17 07:42:21,72,0,0,0,0,browse
S00835,U0283,new,mobile,South,7,2026-03-14 04:01:27,2026-03-14 04:04:25,178,0,1,1,0,pricing
S00836,U0709,new,mobile,North,4,2026-03-14 20:25:15,2026-03-14 20:26:45,89,0,0,0,0,browse
S00837,U0169,new,mobile,North,3,2026-03-20 14:52:17,2026-03-20 14:52:58,40,0,0,0,0,entry
S00838,U0727,new,mobile,West,4,2026-03-01 14:43:19,2026-03-01 14:44:07,48,0,0,0,0,browse
S00839,U0308,returning,mobile,West,6,2026-03-05 20:27:05,2026-03-05 20:28:35,89,1,0,0,0,product_detail
S00840,U0448,new,mobile,East,4,2026-03-17 18:18:02,2026-03-17 18:19:19,76,0,0,0,0,browse
S00841,U0462,returning,mobile,East,4,2026-03-09 16:56:51,2026-03-09 16:58:16,85,0,0,0,0,browse
S00842,U0607,new,desktop,East,4,2026-03-06 10:40:06,2026-03-06 10:41:58,111,0,0,0,0,browse
S00843,U0800,returning,desktop,East,8,2026-03-13 09:38:01,2026-03-13 09:40:59,178,1,0,1,1,application
S00844,U0472,new,mobile,East,4,2026-03-01 07:33:10,2026-03-01 07:34:29,78,0,0,0,0,browse
S00845,U0520,new,mobile,West,8,2026-03-06 11:23:29,2026-03-06 11:27:42,252,1,1,1,0,pricing
S00846,U0423,new,desktop,East,4,2026-03-08 03:22:15,2026-03-08 03:23:10,54,0,0,0,0,browse
S00847,U0655,new,mobile,West,3,2026-03-05 05:14:34,2026-03-05 05:15:21,47,0,0,0,0,entry
S00848,U0064,returning,mobile,East,6,2026-03-01 23:40:16,2026-03-01 23:42:19,123,0,1,0,0,product_detail
S00849,U0694,returning,mobile,South,6,2026-03-15 04:11:47,2026-03-15 04:13:22,94,0,1,0,0,product_detail
S00850,U0347,returning,mobile,South,8,2026-03-04 17:32:19,2026-03-04 17:35:57,217,1,1,1,0,pricing
S00851,U0053,new,mobile,South,4,2026-03-14 08:29:29,2026-03-14 08:30:27,58,0,0,0,0,browse
S00852,U0006,new,mobile,East,4,2026-03-06 08:08:13,2026-03-06 08:09:13,59,0,0,0,0,browse
S00853,U0344,returning,mobile,East,5,2026-03-04 20:50:24,2026-03-04 20:52:39,135,0,0,0,0,product_detail
S00854,U0136,returning,mobile,East,7,2026-03-09 11:32:31,2026-03-09 11:34:45,133,0,1,1,0,pricing
S00855,U0354,new,mobile,South,4,2026-03-19 06:27:13,2026-03-19 06:29:07,114,0,0,0,0,browse
S00856,U0471,returning,desktop,South,6,2026-03-20 23:49:59,2026-03-20 23:51:57,118,1,0,0,0,product_detail
S00857,U0448,new,mobile,East,4,2026-03-16 14:08:45,2026-03-16 14:10:30,105,0,0,0,0,browse
S00858,U0126,returning,mobile,North,3,2026-03-17 13:36:53,2026-03-17 13:37:45,51,0,0,0,0,entry
S00859,U0511,returning,mobile,North,6,2026-03-10 08:47:20,2026-03-10 08:49:22,121,0,0,1,0,pricing
S00860,U0325,new,mobile,South,3,2026-03-13 11:36:24,2026-03-13 11:37:32,67,0,0,0,0,entry
S00861,U0626,returning,desktop,South,4,2026-03-02 01:32:43,2026-03-02 01:34:06,82,0,0,0,0,browse
S00862,U0441,new,desktop,East,8,2026-03-13 11:21:55,2026-03-13 11:24:32,156,1,1,1,0,pricing
S00863,U0174,new,mobile,East,6,2026-03-06 02:47:20,2026-03-06 02:49:19,118,1,0,0,0,product_detail
S00864,U0665,returning,desktop,East,6,2026-03-18 01:22:38,2026-03-18 01:24:20,102,1,0,0,0,product_detail
S00865,U0597,new,mobile,North,7,2026-03-18 09:36:21,2026-03-18 09:37:31,69,0,1,1,0,pricing
S00866,U0138,new,desktop,North,7,2026-03-14 13:06:27,2026-03-14 13:08:51,143,1,0,1,0,pricing
S00867,U0788,returning,mobile,South,4,2026-03-16 07:07:41,2026-03-16 07:09:05,84,0,0,0,0,browse
S00868,U0639,returning,desktop,East,5,2026-03-10 10:54:04,2026-03-10 10:55:42,97,0,0,0,0,product_detail
S00869,U0169,new,mobile,North,6,2026-03-02 12:50:18,2026-03-02 12:52:15,117,0,0,1,0,pricing
S00870,U0760,new,desktop,East,6,2026-03-08 00:50:31,2026-03-08 00:52:39,127,0,1,0,0,product_detail
S00871,U0056,returning,mobile,East,6,2026-03-10 14:10:12,2026-03-10 14:12:01,109,0,1,0,0,product_detail
S00872,U0182,new,desktop,East,3,2026-03-19 03:00:56,2026-03-19 03:02:03,66,0,0,0,0,entry
S00873,U0540,new,mobile,North,3,2026-03-16 09:21:30,2026-03-16 09:22:06,36,0,0,0,0,entry
S00874,U0165,new,mobile,South,3,2026-03-10 01:21:51,2026-03-10 01:22:34,43,0,0,0,0,entry
S00875,U0017,new,mobile,East,4,2026-03-04 10:21:22,2026-03-04 10:21:43,21,0,0,0,0,browse
S00876,U0311,returning,desktop,South,4,2026-03-15 11:34:35,2026-03-15 11:36:21,106,0,0,0,0,browse
S00877,U0700,new,mobile,West,4,2026-03-08 09:29:43,2026-03-08 09:30:43,59,0,0,0,0,browse
S00878,U0778,new,mobile,South,7,2026-03-16 16:16:56,2026-03-16 16:19:15,139,0,1,1,0,pricing
S00879,U0365,returning,mobile,East,3,2026-03-05 17:12:11,2026-03-05 17:12:37,26,0,0,0,0,entry
S00880,U0168,new,mobile,East,8,2026-03-02 07:41:00,2026-03-02 07:44:14,193,1,1,1,0,pricing
S00881,U0522,new,mobile,East,7,2026-03-03 09:12:25,2026-03-03 09:15:00,155,1,1,0,0,product_detail
S00882,U0627,new,mobile,West,7,2026-03-06 16:37:31,2026-03-06 16:39:34,122,1,1,0,0,product_detail
S00883,U0470,new,mobile,East,7,2026-03-11 22:31:13,2026-03-11 22:34:18,185,1,0,1,0,pricing
S00884,U0774,new,desktop,East,4,2026-03-09 20:19:58,2026-03-09 20:21:07,68,0,0,0,0,browse
S00885,U0728,new,mobile,East,3,2026-03-08 14:27:39,2026-03-08 14:28:16,37,0,0,0,0,entry
S00886,U0444,returning,desktop,West,8,2026-03-11 14:03:38,2026-03-11 14:06:42,184,1,1,1,0,pricing
S00887,U0704,returning,mobile,South,4,2026-03-19 19:20:04,2026-03-19 19:21:41,96,0,0,0,0,browse
S00888,U0372,new,mobile,North,5,2026-03-05 06:23:36,2026-03-05 06:25:33,117,0,0,0,0,product_detail
S00889,U0490,returning,mobile,South,7,2026-03-14 01:46:03,2026-03-14 01:47:44,100,0,1,1,0,pricing
S00890,U0213,new,mobile,East,3,2026-03-16 07:56:56,2026-03-16 07:57:42,45,0,0,0,0,entry
S00891,U0058,returning,mobile,West,4,2026-03-10 20:00:28,2026-03-10 20:01:32,64,0,0,0,0,browse
S00892,U0494,new,mobile,East,9,2026-03-07 07:49:12,2026-03-07 07:53:14,242,1,1,1,1,application
S00893,U0325,new,mobile,South,6,2026-03-18 19:08:08,2026-03-18 19:10:27,139,1,0,0,0,product_detail
S00894,U0712,new,mobile,West,3,2026-03-10 15:08:38,2026-03-10 15:09:41,62,0,0,0,0,entry
S00895,U0615,new,mobile,North,6,2026-03-17 02:02:17,2026-03-17 02:04:21,124,0,1,0,0,product_detail
S00896,U0427,new,mobile,South,7,2026-03-04 20:45:13,2026-03-04 20:48:01,168,0,1,1,0,pricing
S00897,U0469,new,desktop,South,9,2026-03-06 07:28:16,2026-03-06 07:30:45,148,1,1,1,1,application
S00898,U0307,new,mobile,North,3,2026-03-20 05:03:32,2026-03-20 05:04:27,55,0,0,0,0,entry
S00899,U0379,returning,mobile,East,7,2026-03-12 00:50:56,2026-03-12 00:53:04,127,1,0,1,0,pricing
S00900,U0034,new,mobile,West,3,2026-03-07 15:19:21,2026-03-07 15:20:22,60,0,0,0,0,entry
S00901,U0491,new,mobile,West,6,2026-03-14 20:08:32,2026-03-14 20:10:55,142,1,0,0,0,product_detail
S00902,U0681,returning,desktop,West,6,2026-03-16 20:35:46,2026-03-16 20:37:37,111,1,0,0,0,product_detail
S00903,U0664,new,mobile,South,6,2026-03-10 20:25:12,2026-03-10 20:27:55,162,0,0,0,1,application
S00904,U0498,new,desktop,South,4,2026-03-13 04:20:28,2026-03-13 04:21:26,58,0,0,0,0,browse
S00905,U0532,returning,mobile,South,7,2026-03-02 20:54:25,2026-03-02 20:56:52,147,0,1,1,0,pricing
S00906,U0559,returning,desktop,South,8,2026-03-09 19:00:36,2026-03-09 19:03:27,170,1,1,1,0,pricing
S00907,U0601,new,mobile,North,6,2026-03-12 15:03:00,2026-03-12 15:05:27,147,1,0,0,0,product_detail
S00908,U0186,new,mobile,South,4,2026-03-06 21:56:53,2026-03-06 21:57:51,58,0,0,0,0,browse
S00909,U0095,returning,mobile,West,8,2026-03-04 21:51:52,2026-03-04 21:54:30,157,1,1,1,0,pricing
S00910,U0680,returning,desktop,West,7,2026-03-07 06:26:49,2026-03-07 06:30:16,207,1,1,0,0,product_detail
S00911,U0276,new,desktop,West,3,2026-03-18 11:10:00,2026-03-18 11:10:31,30,0,0,0,0,entry
S00912,U0751,returning,desktop,East,7,2026-03-11 21:40:47,2026-03-11 21:43:39,171,1,1,0,0,product_detail
S00913,U0034,new,mobile,West,3,2026-03-04 11:08:09,2026-03-04 11:09:05,55,0,0,0,0,entry
S00914,U0555,returning,mobile,West,8,2026-03-17 00:16:23,2026-03-17 00:19:54,210,1,1,1,0,pricing
S00915,U0498,new,desktop,South,5,2026-03-06 13:52:34,2026-03-06 13:53:52,77,0,0,0,0,product_detail
S00916,U0251,new,mobile,West,3,2026-03-05 21:52:35,2026-03-05 21:53:48,73,0,0,0,0,entry
S00917,U0254,returning,mobile,South,3,2026-03-04 15:07:32,2026-03-04 15:08:24,51,0,0,0,0,entry
S00918,U0767,returning,mobile,East,6,2026-03-12 13:12:50,2026-03-12 13:15:35,164,0,1,0,0,product_detail
S00919,U0168,new,mobile,East,7,2026-03-03 06:17:13,2026-03-03 06:20:08,175,0,0,1,1,application
S00920,U0690,new,desktop,South,4,2026-03-13 16:06:46,2026-03-13 16:07:49,63,0,0,0,0,browse
S00921,U0551,returning,mobile,North,6,2026-03-11 09:53:06,2026-03-11 09:55:33,146,0,1,0,0,product_detail
S00922,U0187,new,desktop,North,3,2026-03-03 08:55:27,2026-03-03 08:56:10,43,0,0,0,0,entry
S00923,U0055,new,desktop,South,4,2026-03-12 13:57:17,2026-03-12 13:58:06,48,0,0,0,0,browse
S00924,U0521,new,mobile,North,4,2026-03-14 04:44:46,2026-03-14 04:45:52,66,0,0,0,0,browse
S00925,U0567,new,mobile,South,3,2026-03-18 05:06:32,2026-03-18 05:07:16,43,0,0,0,0,entry
S00926,U0671,new,desktop,East,3,2026-03-03 20:38:24,2026-03-03 20:39:05,41,0,0,0,0,entry
S00927,U0552,returning,desktop,East,6,2026-03-16 21:18:02,2026-03-16 21:19:50,107,1,0,0,0,product_detail
S00928,U0392,returning,mobile,South,3,2026-03-11 08:12:16,2026-03-11 08:13:42,85,0,0,0,0,entry
S00929,U0093,new,mobile,East,3,2026-03-07 08:13:11,2026-03-07 08:14:20,69,0,0,0,0,entry
S00930,U0087,new,mobile,South,3,2026-03-09 21:00:11,2026-03-09 21:01:15,64,0,0,0,0,entry
S00931,U0437,new,mobile,East,3,2026-03-19 07:48:10,2026-03-19 07:48:57,46,0,0,0,0,entry
S00932,U0513,new,mobile,North,3,2026-03-20 00:35:23,2026-03-20 00:36:36,73,0,0,0,0,entry
S00933,U0732,new,desktop,West,7,2026-03-09 23:39:52,2026-03-09 23:43:07,194,0,1,1,0,pricing
S00934,U0331,new,mobile,West,5,2026-03-19 19:00:03,2026-03-19 19:01:13,69,0,0,0,0,product_detail
S00935,U0390,new,mobile,West,5,2026-03-20 00:11:39,2026-03-20 00:12:56,77,0,0,0,0,product_detail
S00936,U0237,new,mobile,East,3,2026-03-20 01:55:31,2026-03-20 01:56:35,64,0,0,0,0,entry
S00937,U0083,new,mobile,North,8,2026-03-17 22:03:55,2026-03-17 22:05:54,118,1,1,1,0,pricing
S00938,U0189,returning,mobile,East,3,2026-03-15 13:40:05,2026-03-15 13:40:45,39,0,0,0,0,entry
S00939,U0665,returning,desktop,East,7,2026-03-07 09:15:43,2026-03-07 09:17:53,130,1,1,0,0,product_detail
S00940,U0486,new,mobile,West,4,2026-03-15 21:39:39,2026-03-15 21:41:23,103,0,0,0,0,browse
S00941,U0084,new,mobile,East,8,2026-03-02 09:28:28,2026-03-02 09:31:31,183,1,1,1,0,pricing
S00942,U0046,new,mobile,West,3,2026-03-05 17:26:53,2026-03-05 17:27:41,48,0,0,0,0,entry
S00943,U0511,returning,mobile,North,4,2026-03-13 12:28:59,2026-03-13 12:30:14,75,0,0,0,0,browse
S00944,U0114,new,desktop,East,3,2026-03-09 17:33:49,2026-03-09 17:34:53,64,0,0,0,0,entry
S00945,U0642,new,mobile,East,3,2026-03-04 19:43:05,2026-03-04 19:43:35,29,0,0,0,0,entry
S00946,U0707,new,desktop,South,6,2026-03-09 13:42:42,2026-03-09 13:45:14,151,1,0,0,0,product_detail
S00947,U0658,new,mobile,South,3,2026-03-18 21:17:24,2026-03-18 21:17:41,16,0,0,0,0,entry
S00948,U0025,new,mobile,East,6,2026-03-07 21:43:46,2026-03-07 21:46:19,153,0,1,0,0,product_detail
S00949,U0033,new,mobile,North,7,2026-03-15 17:13:56,2026-03-15 17:16:18,142,0,1,0,1,application
S00950,U0008,new,mobile,South,3,2026-03-10 21:10:23,2026-03-10 21:11:09,45,0,0,0,0,entry
S00951,U0522,new,mobile,East,7,2026-03-02 18:10:04,2026-03-02 18:12:34,150,0,0,1,1,application
S00952,U0329,new,desktop,North,3,2026-03-20 17:41:33,2026-03-20 17:42:33,59,0,0,0,0,entry
S00953,U0667,new,mobile,East,7,2026-03-10 03:39:54,2026-03-10 03:42:58,184,0,1,1,0,pricing
S00954,U0066,new,desktop,East,4,2026-03-01 15:55:58,2026-03-01 15:57:03,64,0,0,0,0,browse
S00955,U0527,returning,mobile,West,3,2026-03-10 06:55:23,2026-03-10 06:56:25,61,0,0,0,0,entry
S00956,U0190,returning,mobile,West,4,2026-03-20 10:07:40,2026-03-20 10:09:00,80,0,0,0,0,browse
S00957,U0016,new,mobile,West,4,2026-03-14 00:02:23,2026-03-14 00:03:06,43,0,0,0,0,browse
S00958,U0389,returning,desktop,East,7,2026-03-03 06:10:54,2026-03-03 06:13:24,149,0,1,1,0,pricing
S00959,U0158,new,mobile,South,6,2026-03-09 13:57:02,2026-03-09 13:58:51,108,1,0,0,0,product_detail
S00960,U0114,new,desktop,East,4,2026-03-18 21:23:56,2026-03-18 21:24:50,53,0,0,0,0,browse
S00961,U0354,new,mobile,South,7,2026-03-06 00:27:26,2026-03-06 00:29:41,134,1,0,1,0,pricing
S00962,U0437,new,mobile,East,8,2026-03-03 21:50:03,2026-03-03 21:52:52,169,1,0,1,1,application
S00963,U0727,new,mobile,West,7,2026-03-16 01:33:54,2026-03-16 01:36:44,169,0,0,1,1,application
S00964,U0664,new,mobile,South,4,2026-03-07 19:16:01,2026-03-07 19:17:28,87,0,0,0,0,browse
S00965,U0436,returning,desktop,South,6,2026-03-02 07:32:36,2026-03-02 07:35:02,146,0,1,0,0,product_detail
S00966,U0463,returning,mobile,East,3,2026-03-09 10:18:37,2026-03-09 10:19:21,44,0,0,0,0,entry
S00967,U0383,returning,mobile,North,7,2026-03-03 22:07:10,2026-03-03 22:09:09,118,0,1,0,1,application
S00968,U0555,returning,mobile,West,7,2026-03-15 02:27:42,2026-03-15 02:30:01,138,1,1,0,0,product_detail
S00969,U0198,new,desktop,East,6,2026-03-07 09:07:14,2026-03-07 09:09:36,141,1,0,0,0,product_detail
S00970,U0554,new,desktop,South,7,2026-03-05 11:08:14,2026-03-05 11:11:01,167,1,1,0,0,product_detail
S00971,U0393,returning,mobile,South,3,2026-03-07 18:53:45,2026-03-07 18:54:32,46,0,0,0,0,entry
S00972,U0634,new,mobile,South,4,2026-03-04 04:23:38,2026-03-04 04:24:46,67,0,0,0,0,browse
S00973,U0049,returning,mobile,North,6,2026-03-20 12:24:53,2026-03-20 12:27:06,133,1,0,0,0,product_detail
S00974,U0231,returning,mobile,West,9,2026-03-20 10:03:20,2026-03-20 10:06:27,187,1,1,1,1,application
S00975,U0681,returning,desktop,West,3,2026-03-13 23:04:02,2026-03-13 23:05:01,59,0,0,0,0,entry
S00976,U0272,returning,mobile,South,4,2026-03-07 02:12:10,2026-03-07 02:13:36,86,0,0,0,0,browse
S00977,U0277,returning,mobile,North,5,2026-03-03 09:39:25,2026-03-03 09:40:23,58,0,0,0,0,product_detail
S00978,U0728,new,mobile,East,6,2026-03-16 06:55:16,2026-03-16 06:57:10,113,0,1,0,0,product_detail
S00979,U0202,new,desktop,West,3,2026-03-14 14:25:39,2026-03-14 14:26:38,59,0,0,0,0,entry
S00980,U0760,new,desktop,East,5,2026-03-01 11:33:17,2026-03-01 11:35:06,109,0,0,0,0,product_detail
S00981,U0282,returning,mobile,East,6,2026-03-15 00:02:30,2026-03-15 00:05:33,183,0,1,0,0,product_detail
S00982,U0479,returning,mobile,North,4,2026-03-09 14:51:57,2026-03-09 14:53:32,95,0,0,0,0,browse
S00983,U0254,returning,mobile,South,3,2026-03-02 21:40:32,2026-03-02 21:41:43,70,0,0,0,0,entry
S00984,U0416,new,mobile,West,8,2026-03-12 06:09:18,2026-03-12 06:12:52,214,1,1,1,0,pricing
S00985,U0182,new,desktop,East,6,2026-03-14 21:00:10,2026-03-14 21:01:35,85,1,0,0,0,product_detail
S00986,U0235,new,desktop,East,3,2026-03-08 14:36:59,2026-03-08 14:38:08,68,0,0,0,0,entry
S00987,U0707,new,desktop,South,3,2026-03-18 05:51:27,2026-03-18 05:52:30,62,0,0,0,0,entry
S00988,U0582,returning,desktop,West,3,2026-03-10 14:22:09,2026-03-10 14:23:02,52,0,0,0,0,entry
S00989,U0371,returning,mobile,South,6,2026-03-19 03:40:50,2026-03-19 03:43:24,154,0,1,0,0,product_detail
S00990,U0729,returning,desktop,East,5,2026-03-01 13:27:26,2026-03-01 13:28:26,59,0,0,0,0,product_detail
S00991,U0782,returning,mobile,South,7,2026-03-05 01:13:56,2026-03-05 01:16:06,130,1,0,1,0,pricing
S00992,U0599,new,mobile,West,5,2026-03-01 15:21:31,2026-03-01 15:22:56,85,0,0,0,0,product_detail
S00993,U0725,new,mobile,North,3,2026-03-16 00:04:14,2026-03-16 00:04:36,22,0,0,0,0,entry
S00994,U0679,new,mobile,East,7,2026-03-10 11:06:06,2026-03-10 11:08:44,157,0,1,1,0,pricing
S00995,U0795,returning,desktop,West,4,2026-03-04 04:28:28,2026-03-04 04:29:24,55,0,0,0,0,browse
S00996,U0607,new,desktop,East,6,2026-03-17 02:32:43,2026-03-17 02:35:18,155,1,0,0,0,product_detail
S00997,U0549,returning,mobile,East,7,2026-03-14 07:33:02,2026-03-14 07:36:02,179,1,0,0,1,application
S00998,U0472,new,mobile,East,3,2026-03-16 07:36:42,2026-03-16 07:38:06,84,0,0,0,0,entry
S00999,U0543,returning,mobile,South,8,2026-03-13 16:56:14,2026-03-13 17:00:21,246,0,1,1,1,application
S01000,U0777,new,mobile,South,3,2026-03-20 12:46:34,2026-03-20 12:47:15,40,0,0,0,0,entry
S01001,U0707,new,desktop,South,4,2026-03-09 21:05:03,2026-03-09 21:06:06,62,0,0,0,0,browse
S01002,U0130,new,desktop,West,3,2026-03-01 06:08:57,2026-03-01 06:09:38,41,0,0,0,0,entry
S01003,U0484,new,mobile,South,4,2026-03-09 08:19:38,2026-03-09 08:21:12,94,0,0,0,0,browse
S01004,U0192,new,mobile,South,3,2026-03-17 16:39:18,2026-03-17 16:40:27,69,0,0,0,0,entry
S01005,U0128,returning,desktop,South,8,2026-03-01 05:19:12,2026-03-01 05:22:15,183,1,0,1,1,application
S01006,U0304,new,desktop,South,4,2026-03-10 23:51:12,2026-03-10 23:52:51,98,0,0,0,0,browse
S01007,U0476,new,mobile,South,7,2026-03-04 23:06:40,2026-03-04 23:09:08,148,0,1,1,0,pricing
S01008,U0090,new,mobile,West,7,2026-03-16 04:16:37,2026-03-16 04:19:44,186,1,0,1,0,pricing
S01009,U0123,returning,desktop,North,5,2026-03-20 15:09:54,2026-03-20 15:11:09,74,0,0,0,0,product_detail
